"","...1","team","num_events","max_opr","max_auto_opr","max_tele_opr","auto_climb_count","tele_climb_count","opr1","opr2","opr3","auto_opr1","auto_opr2","auto_opr3","tele_opr1","tele_opr2","tele_opr3"
"255",505,"frc3932",2,47.1452139031166,8.70092359919588,27.8330667684373,0,12,47.1452139031166,25.0484765372697,NA,8.70092359919588,6.91144482180807,NA,27.8330667684373,13.3540943422753,NA
"256",506,"frc2199",3,47.1196942790859,17.6847305393233,26.7834323375183,31,23,46.7388482945243,47.1196942790859,45.8887149648544,15.3644571662974,13.434177929091,17.6847305393233,24.3667347089318,26.7834323375183,21.8664145192866
"257",507,"frc5409",3,47.1126921873345,13.2467716327541,27.7969886053083,21,26,45.0897723572372,40.7261786357109,47.1126921873345,12.3051483806376,10.6780681465453,13.2467716327541,23.5890293973986,20.1651648123096,27.7969886053083
"258",508,"frc1425",3,47.0557064698995,14.8459157844714,25.9756135190452,16,20,45.1230385015009,36.4906676927818,47.0557064698995,14.8459157844714,13.3230969629806,13.3936559396599,19.4592522218359,18.7044820676083,25.9756135190452
"259",509,"frc4944",2,47.0429519689711,11.9746940393082,25.3376067099979,10,11,47.0429519689711,24.4925229368588,NA,11.9746940393082,3.19412190797323,NA,25.3376067099979,20.9657854690978,NA
"260",519,"frc3132",1,46.7522933434478,13.9167290736256,22.3454636041842,10,11,46.7522933434478,NA,NA,13.9167290736256,NA,NA,22.3454636041842,NA,NA
"261",523,"frc8736",3,46.680188411477,11.6713437466808,27.9591174484957,9,23,46.680188411477,19.2698180080772,44.4111923524845,11.1680302702907,0.109324015707802,11.6713437466808,27.9591174484957,10.7035078705875,21.7147330590794
"262",524,"frc8393",2,46.6662509922168,16.7849292444007,20.350825258776,16,15,40.4635045061509,46.6662509922168,NA,16.7849292444007,14.2894773193264,NA,18.643470284157,20.350825258776,NA
"263",531,"frc587",3,46.5473130010742,15.2846868549194,30.0395149746987,8,16,29.6183791087492,43.5456431010605,46.5473130010742,8.45172388286629,15.2846868549194,7.6516146118499,19.2931335737365,23.2113801742034,30.0395149746987
"264",535,"frc498",3,46.43995476851,12.139202136159,21.7175815037242,7,22,46.43995476851,38.93600150398,21.8641590867881,12.139202136159,9.34485581342928,4.7280161823347,20.2171959419717,21.7175815037242,15.7879953943244
"265",542,"frc6420",2,46.3145031496919,9.65403576234313,24.5226476079455,6,19,46.3145031496919,31.2008309670865,NA,9.65403576234313,1.38424673594636,NA,24.5226476079455,23.4884861493633,NA
"266",546,"frc7153",3,46.1114182784499,15.5725998506828,21.9510785239991,1,18,25.7100260961043,45.8002347245097,46.1114182784499,2.71484588029712,12.7562890033752,15.5725998506828,16.261442510881,20.8861538608376,21.9510785239991
"267",548,"frc6429",1,46.0785161080313,14.3906092227903,21.9973099799404,8,8,46.0785161080313,NA,NA,14.3906092227903,NA,NA,21.9973099799404,NA,NA
"268",553,"frc6413",2,45.9775527765172,14.8854209928546,23.9393201893049,14,16,42.9599317909144,45.9775527765172,NA,14.8854209928546,13.3403050911622,NA,19.3756925856571,23.9393201893049,NA
"269",559,"frc6146",1,45.8246091972704,10.8931605454276,27.9207643966422,4,7,45.8246091972704,NA,NA,10.8931605454276,NA,NA,27.9207643966422,NA,NA
"270",564,"frc7565",2,45.7152959913791,10.8429255889945,24.8947728332358,10,12,45.7152959913791,27.6060649328807,NA,10.8429255889945,10.3788099247346,NA,24.8947728332358,12.637092861384,NA
"271",571,"frc5431",3,45.4867013472828,10.2550929375683,26.3685125405895,14,28,45.4867013472828,25.1187982873435,25.71123509519,10.2550929375683,7.51422702022647,7.69469849442386,26.3685125405895,16.9141082909692,14.3726527470547
"272",572,"frc7460",2,45.4801959148782,11.1008293532802,27.8462035997783,9,16,31.2234245623782,45.4801959148782,NA,5.29326706192092,11.1008293532802,NA,20.6562773423796,27.8462035997783,NA
"273",573,"frc9136",3,45.4796898747441,10.689282051172,24.9732215452372,3,23,28.0699166922776,27.6769490076679,45.4796898747441,5.9823611575749,8.30547458723302,10.689282051172,17.2587746888314,16.7998068438354,24.9732215452372
"274",585,"frc1781",2,45.215828866634,8.76755826964235,25.7700962655716,7,15,36.4061013055338,45.215828866634,NA,8.11682793060377,8.76755826964235,NA,20.941646690006,25.7700962655716,NA
"275",589,"frc649",2,45.1906560011961,13.0810553535865,27.7710729640047,12,14,45.1906560011961,40.4453877285736,NA,11.9272077677671,13.0810553535865,NA,27.7710729640047,18.0746512239969,NA
"276",592,"frc3616",3,45.144253145256,9.67607622172634,24.3724923779454,7,29,45.144253145256,39.222478936975,27.9855575367515,9.67607622172634,9.23339314442264,6.15066606360067,24.3724923779454,23.2996683523458,15.3525297368477
"277",594,"frc2791",2,45.1203213205556,12.5456982200017,26.0885456295694,7,12,45.1203213205556,40.0449912614707,NA,11.2879849567611,12.5456982200017,NA,26.0885456295694,21.8836786108946,NA
"278",600,"frc4096",2,44.830668265845,11.7996148497892,26.5034241464979,9,10,44.830668265845,33.3260959508981,NA,11.7996148497892,10.1552506753326,NA,26.5034241464979,17.6885805625605,NA
"279",604,"frc3990",2,44.6175103502677,14.6390495113279,23.9556676337432,13,11,43.3887628851801,44.6175103502677,NA,14.6390495113279,10.4438045223818,NA,20.4846643195072,23.9556676337432,NA
"280",605,"frc1714",2,44.6166176155831,11.0555228545717,27.3629763095127,17,20,44.6166176155831,39.5067723056626,NA,11.0555228545717,10.9141825594889,NA,27.3629763095127,21.1524408901216,NA
"281",607,"frc4293",2,44.5937515487461,15.3434768692145,18.7317940728846,16,15,44.5937515487461,13.3330508057927,NA,15.3434768692145,3.80202657439616,NA,18.7317940728846,7.36623534703374,NA
"282",612,"frc3604",3,44.4934486155154,13.5437823575458,25.222198059584,15,26,44.4934486155154,43.7640083491082,17.4227393488472,13.5437823575458,11.4189776401398,3.89052387603561,25.222198059584,23.4222118223953,11.8569170020185
"283",613,"frc6838",2,44.4631827852655,13.6181405998347,25.9174034380097,13,7,44.4631827852655,44.3390811191885,NA,13.6181405998347,11.5561094196484,NA,25.9174034380097,23.8055793698976,NA
"284",619,"frc4099",3,44.3558115644852,10.7800444429453,23.5066443157333,1,27,44.3558115644852,34.3340611742312,41.7066435918834,10.7800444429453,9.47893148529848,9.37777833131049,20.8012731667299,20.5026855141481,23.5066443157333
"285",623,"frc1296",3,44.2521179800621,11.6153040484057,28.1532460227443,17,30,44.2521179800621,30.8205088975023,36.2010158374921,8.99905798839191,8.23503334093496,11.6153040484057,28.1532460227443,19.9486103253762,18.1207947244206
"286",628,"frc2832",3,44.1587264625301,13.6045320964522,24.126432411945,25,28,43.9589710612729,43.8035616936272,44.1587264625301,13.6045320964522,11.2036276191713,11.476357793511,22.6538903129113,24.126432411945,22.8547245259685
"287",635,"frc4122",2,43.8904004520478,13.4780428682343,23.5154333365224,17,11,28.6720677276806,43.8904004520478,NA,6.07917829035362,13.4780428682343,NA,23.5154333365224,21.473264718957,NA
"288",636,"frc7444",1,43.8822411752499,10.9333514068202,26.6140892835791,3,7,43.8822411752499,NA,NA,10.9333514068202,NA,NA,26.6140892835791,NA,NA
"289",638,"frc9092",1,43.8455428163261,11.7745304161613,24.8252013127827,0,10,43.8455428163261,NA,NA,11.7745304161613,NA,NA,24.8252013127827,NA,NA
"290",639,"frc2551",2,43.8033763660366,11.349695027052,25.9329303868095,5,13,43.8033763660366,41.4233226523769,NA,7.78004277856281,11.349695027052,NA,25.9329303868095,19.7772861193348,NA
"291",642,"frc2713",3,43.7479994115578,9.82499171702063,25.5538465801122,4,29,43.7479994115578,40.4497686090258,41.5073152034459,9.82499171702063,8.03670364588259,8.98879688614414,24.0898748132075,25.5538465801122,24.7195995755537
"292",646,"frc7563",2,43.6498735430171,13.7837983554519,26.1944531667052,10,17,43.6498735430171,43.2359132894547,NA,13.7837983554519,10.3848418335125,NA,21.7188328399887,26.1944531667052,NA
"293",647,"frc2486",3,43.6413142663935,11.8280358347115,21.2410680020968,19,27,39.8678548717399,43.6413142663935,19.2869411461113,8.73652768381594,11.8280358347115,10.1604014854455,19.2891920781663,21.2410680020968,9.07020474800467
"294",650,"frc2096",3,43.6130787762706,11.6846093925145,26.0912299395321,16,20,43.6130787762706,23.8934214303858,42.7633443079397,11.6846093925145,8.32583734322177,8.21728871805979,22.4245554401855,12.7801396079106,26.0912299395321
"295",656,"frc100",2,43.5047648688914,15.6986643788136,18.7000508706693,13,12,31.827480526838,43.5047648688914,NA,10.4936527651102,15.6986643788136,NA,18.7000508706693,18.0878201907049,NA
"296",661,"frc365",3,43.3888115630402,13.5685651071028,23.0463187194815,10,26,43.3888115630402,36.242744471985,26.7889405731372,11.8020994468136,13.5685651071028,5.51572957474847,23.0463187194815,17.23507000304,15.4573429392942
"297",663,"frc3142",3,43.3681075459404,11.7787389269676,21.8339513314557,22,28,43.3681075459404,34.2080747371303,38.0012317842066,9.51330214789525,11.7787389269676,10.8761569949539,21.8339513314557,16.1030339822846,17.5500921134401
"298",667,"frc2847",2,43.2759416291148,15.2391371432725,23.5476443872942,2,10,43.2759416291148,42.4164571859674,NA,11.9814953584931,15.2391371432725,NA,23.5476443872942,22.2462236583221,NA
"299",669,"frc548",3,43.243138490234,11.1795571800809,24.4972509490014,12,26,43.243138490234,34.3581197750969,38.797459104005,11.1795571800809,8.39855345108678,11.0200484195277,24.4972509490014,18.7842409675033,21.0633046484831
"300",671,"frc2399",2,43.1777709750631,15.0643187997544,22.5178468775245,11,15,35.6159133493697,43.1777709750631,NA,8.71132749339282,15.0643187997544,NA,20.998895425903,22.5178468775245,NA
"301",679,"frc1710",2,42.86003856035,8.31970309651324,24.3071662787183,13,14,42.86003856035,39.3935718372281,NA,8.31970309651324,6.96020837024106,NA,24.3071662787183,19.0944365096092,NA
"302",684,"frc144",2,42.6194797496815,10.8807331838673,23.4240328434499,8,12,42.6194797496815,29.1484935722388,NA,9.55172294694433,10.8807331838673,NA,23.4240328434499,11.587417306658,NA
"303",688,"frc5586",2,42.594409974203,7.78070732157055,24.6370206926055,4,10,27.899324372026,42.594409974203,NA,7.78070732157055,7.63997466449008,NA,12.9344749266448,24.6370206926055,NA
"304",692,"frc4419",2,42.4762083663434,12.9825145978954,22.3509265841259,9,15,42.4762083663434,37.4544164532702,NA,12.9825145978954,8.4893134033428,NA,21.3121082562498,22.3509265841259,NA
"305",698,"frc3082",2,42.3580526720221,7.43174131981017,31.7755984165261,8,17,42.3580526720221,27.1930000842798,NA,6.89451949705087,7.43174131981017,NA,31.7755984165261,17.7760118760217,NA
"306",710,"frc1533",3,42.1564659185167,13.8475186806229,21.4823547759922,19,30,20.1898998376221,42.1564659185167,41.053852702196,3.67064212570605,11.4392445268451,13.8475186806229,15.3930678255058,21.4823547759922,21.2118678938677
"307",719,"frc135",4,41.8763309766748,10.6339143111384,24.6162113604564,3,27,41.8763309766748,34.5750422649568,27.043801085453,9.13940065246621,10.6339143111384,7.1195993250161,23.7421461264671,18.6263383638667,14.8101415058727
"308",732,"frc4009",2,41.7170593431045,11.3193544750569,23.0552546065814,5,16,24.7900876713058,41.7170593431045,NA,8.11031482445893,11.3193544750569,NA,18.4995313254269,23.0552546065814,NA
"309",755,"frc2059",3,41.1535085820079,13.196800302694,24.5202094705354,13,26,41.1535085820079,22.3254014643628,34.1418237414246,10.3415503742694,4.49711847781514,13.196800302694,24.5202094705354,18.8116477956135,16.7055046258558
"310",756,"frc840",2,41.143330046782,11.6106222528238,20.4788364118282,0,9,18.3720163948721,41.143330046782,NA,5.1069273584677,11.6106222528238,NA,9.93651957016699,20.4788364118282,NA
"311",757,"frc1700",2,41.1369552263498,8.45226233757696,24.1675230584831,10,15,3.48248487948576,41.1369552263498,NA,-0.667400867183776,8.45226233757696,NA,0.982578568954474,24.1675230584831,NA
"312",762,"frc1072",2,41.0758469639709,11.9234940131484,21.4155537468117,9,16,41.0758469639709,31.34754153239,NA,11.9234940131484,9.35160593295402,NA,21.4155537468117,18.4085103309461,NA
"313",770,"frc5557",3,40.871817076747,10.2168584228965,17.7624095143104,15,21,40.871817076747,28.3838188665232,21.3097627223589,9.44192054765818,10.2168584228965,1.48033181595453,17.7624095143104,12.3409642358064,13.0835188988495
"314",780,"frc3322",3,40.7237349346127,11.7304470207777,20.8281544463135,13,25,40.7237349346127,22.9748941636898,39.2038801358839,11.7304470207777,5.50952843428691,9.60400167844073,20.8281544463135,13.1943780046534,20.0514698453577
"315",798,"frc8019",3,40.2450478192113,14.5792674288243,21.828983732703,17,28,40.2450478192113,39.0810259658483,29.5393493852147,12.1792319723644,11.0063733579762,14.5792674288243,21.828983732703,17.8992379430937,10.801292913657
"316",808,"frc2169",2,39.9131425429123,11.5269569964111,22.5643133727978,5,11,26.2165253162543,39.9131425429123,NA,6.95847931207604,11.5269569964111,NA,17.4156987299906,22.5643133727978,NA
"317",814,"frc2438",2,39.8428857919394,11.4627225793798,20.4642844222786,10,15,39.8428857919394,37.6788974448341,NA,11.4627225793798,11.3191372520424,NA,18.7019849300453,20.4642844222786,NA
"318",821,"frc2403",2,39.6943399544571,17.7765549404778,14.8265560960852,9,17,39.6943399544571,21.9104418833663,NA,17.7765549404778,8.79570242994006,NA,14.8265560960852,8.04252757658579,NA
"319",826,"frc5274",2,39.5983018772214,12.1705314746674,20.3252811597572,13,17,39.5983018772214,26.3169959347252,NA,12.1705314746674,6.98945058889337,NA,20.3252811597572,14.1456440861106,NA
"320",848,"frc5526",2,39.0703285571277,11.356077043824,18.9362585800642,9,16,21.7336147700493,39.0703285571277,NA,-1.59320827163226,11.356077043824,NA,17.8672099670064,18.9362585800642,NA
"321",850,"frc9260",3,39.0236993235443,12.5873104894683,21.1615893317587,2,14,24.9907777978832,38.1154138269619,39.0236993235443,5.53799050903397,12.5873104894683,10.246851146492,14.3351100978106,18.4418328925957,21.1615893317587
"322",859,"frc4010",3,38.8212435033731,10.1410064537619,22.0241456674117,13,26,36.5106293231815,36.0569015426154,38.8212435033731,7.65816653682051,5.45079834425259,10.1410064537619,22.0241456674117,17.6838490500903,21.2938646569942
"323",871,"frc2383",3,38.6175859689527,10.6379168286545,21.5545625183675,0,14,30.8453038743687,33.4367812780464,38.6175859689527,5.28983006576114,6.41341454634636,10.6379168286545,21.135883695113,19.178565198318,21.5545625183675
"324",874,"frc8576",3,38.6026818988132,11.9398383421765,20.1708635503287,9,28,30.6781429481567,38.6026818988132,28.9257580379289,8.71190971425906,11.9398383421765,9.78257445244887,15.8898423021171,20.1708635503287,14.8536925344637
"325",883,"frc120",3,38.4318970231392,10.2043654537962,19.6509605915638,8,27,26.5296137131142,28.9071623258502,38.4318970231392,4.7953366860633,6.9538833697555,10.2043654537962,17.3063552497061,13.9324241735645,19.6509605915638
"326",886,"frc9105",3,38.3611146142363,14.7059316964127,20.3400509257057,11,25,38.3611146142363,37.2469080140608,28.529941294401,13.2636629453805,14.7059316964127,8.09109488786115,20.3400509257057,18.9553814574759,17.4799150554925
"327",889,"frc5635",3,38.3136550774201,14.7122564319567,19.6169434868617,12,27,38.3136550774201,28.9267121916774,34.3787060629566,14.7122564319567,5.83374064761505,9.35988661441564,18.3534795053639,19.6169434868617,16.1777150242876
"328",896,"frc3928",2,38.1760497006832,14.558117039748,17.2538445175064,9,14,34.1158210300236,38.1760497006832,NA,11.5299288990015,14.558117039748,NA,14.9834565122496,17.2538445175064,NA
"329",898,"frc1986",2,38.1288093207974,14.0659168720564,16.9111278701131,9,16,36.9980040315979,38.1288093207974,NA,12.4298109975119,14.0659168720564,NA,15.9565408368831,16.9111278701131,NA
"330",927,"frc9125",2,37.5806276873632,14.2463030134237,21.4958345481381,4,10,37.5806276873632,33.3701116395141,NA,14.2463030134237,6.4957527892664,NA,19.4135498534774,21.4958345481381,NA
"331",931,"frc4624",2,37.5482919246589,7.37239808933731,19.3128933778196,7,15,37.5482919246589,31.3290602719293,NA,5.42631212219068,7.37239808933731,NA,19.3128933778196,14.0603516559416,NA
"332",940,"frc9000",3,37.2830644345549,11.3931422325087,20.3738061578817,4,29,22.3101632846578,30.8099052121761,37.2830644345549,3.44640009895147,11.3931422325087,9.41569322330099,15.2306233798072,15.0869233644407,20.3738061578817
"333",946,"frc201",3,37.1716584039572,9.56418474242065,21.4380937022136,9,24,37.1716584039572,33.4763625062936,24.3946757298137,6.67740815502641,9.56418474242065,4.21403852398806,21.4380937022136,13.5510870938975,16.2461059840017
"334",954,"frc2830",2,37.0477976080547,9.37361045638927,21.7778467774062,6,16,28.0211726152704,37.0477976080547,NA,4.95345379563712,9.37361045638927,NA,16.238109556858,21.7778467774062,NA
"335",956,"frc2194",2,37.0121799680503,7.50018868030744,20.2208103374335,0,16,37.0121799680503,26.297468528168,NA,7.50018868030744,6.58661366782716,NA,20.2208103374335,15.3144516451303,NA
"336",970,"frc3130",2,36.8354888647528,8.37927654901424,19.444745019283,1,18,31.1749129102548,36.8354888647528,NA,7.46822273094554,8.37927654901424,NA,17.0806978132102,19.444745019283,NA
"337",972,"frc2875",2,36.7391436938515,6.93572196564417,24.8920580791572,1,9,26.2032899850887,36.7391436938515,NA,4.78723494755741,6.93572196564417,NA,17.272584357667,24.8920580791572,NA
"338",994,"frc2429",2,36.4433335773502,10.004249341903,21.0845683698464,9,17,32.0820901156104,36.4433335773502,NA,6.51700848063475,10.004249341903,NA,18.6617397563809,21.0845683698464,NA
"339",1007,"frc4663",2,36.2184766650881,9.51594455872956,20.6147204436611,0,12,36.2184766650881,31.6399845349125,NA,9.35346639107462,9.51594455872956,NA,18.1469697212354,20.6147204436611,NA
"340",1008,"frc3008",2,36.2102657809318,8.03447322027284,17.4906856014215,0,13,18.713720829524,36.2102657809318,NA,2.49072607413654,8.03447322027284,NA,9.20592447689187,17.4906856014215,NA
"341",1026,"frc2080",2,35.8941990921534,7.56587519218269,23.8628518794545,0,12,25.9353613534975,35.8941990921534,NA,5.18284082979509,7.56587519218269,NA,14.3886465417686,23.8628518794545,NA
"342",1029,"frc5172",1,35.8640465716152,2.85389537618341,20.9523137141479,0,10,35.8640465716152,NA,NA,2.85389537618341,NA,NA,20.9523137141479,NA,NA
"343",1033,"frc9007",2,35.7983959701204,4.10544707715859,20.1985779642839,1,13,19.150671884066,35.7983959701204,NA,2.63966423172024,4.10544707715859,NA,9.87747968782481,20.1985779642839,NA
"344",1059,"frc2506",2,35.1655674431532,9.92670257231968,18.3848009933954,5,16,8.86879446842834,35.1655674431532,NA,4.59875099596176,9.92670257231968,NA,4.04358808906589,18.3848009933954,NA
"345",1062,"frc8575",3,35.1321900013044,10.4750393150723,16.9784927207875,8,18,35.1321900013044,11.320822214956,25.0653035038985,10.4750393150723,8.16287424251188,7.0185052554357,16.9784927207875,3.36472574340266,13.5111987660579
"346",1069,"frc6868",1,34.9567226535375,8.27218887860318,17.1364772291917,3,7,34.9567226535375,NA,NA,8.27218887860318,NA,NA,17.1364772291917,NA,NA
"347",1070,"frc3374",2,34.9511877762777,9.37558221617855,19.3803972695383,16,15,34.9511877762777,29.9013344959811,NA,9.37558221617855,9.20984343241425,NA,19.3803972695383,16.7245169324581,NA
"348",1072,"frc6348",2,34.9343683730614,11.3024657621087,20.0585328766837,9,18,26.3547417594385,34.9343683730614,NA,8.06253216112666,11.3024657621087,NA,15.578367924237,20.0585328766837,NA
"349",1083,"frc1802",1,34.633577777196,5.11670123854394,21.47745349346,0,9,34.633577777196,NA,NA,5.11670123854394,NA,NA,21.47745349346,NA,NA
"350",1092,"frc8808",2,34.4474667638945,9.06901976848578,18.5199018200552,1,17,30.3082220215471,34.4474667638945,NA,7.96786081665025,9.06901976848578,NA,15.9808211277899,18.5199018200552,NA
"351",1095,"frc3003",2,34.4413429733856,14.3161305077282,19.0368027495122,7,14,33.4192046221778,34.4413429733856,NA,12.963924667811,14.3161305077282,NA,15.7033085874859,19.0368027495122,NA
"352",1118,"frc6647",3,34.1331316590299,9.18040562973474,18.1472952150548,20,23,34.1331316590299,30.4597337300329,33.2500188902876,7.49988851691348,7.40997477293226,9.18040562973474,18.1472952150548,13.2344700727571,13.5149270890419
"353",1137,"frc3603",3,33.9220685849321,11.6840482722299,19.9133291116452,0,29,33.9220685849321,30.6096206462816,29.296171292576,11.6840482722299,3.51066323292138,6.19911448332949,15.8128754487991,19.9133291116452,15.8153428061008
"354",1141,"frc9031",2,33.8872828504293,9.65243958958503,19.4954421457203,14,23,25.5298140991887,33.8872828504293,NA,7.83791297172856,9.65243958958503,NA,11.5771149578703,19.4954421457203,NA
"355",1148,"frc9118",2,33.7603382382828,11.8667577759912,14.4516942690716,10,13,18.9313195363274,33.7603382382828,NA,3.61706164387189,11.8667577759912,NA,14.4516942690716,13.0605659703425,NA
"356",1153,"frc7072",2,33.631631900458,10.5577575091028,20.9092716518304,11,16,33.631631900458,17.0882370439641,NA,10.5577575091028,6.05062867164118,NA,20.9092716518304,6.64943266485056,NA
"357",1155,"frc2220",2,33.6018664654371,16.0916153718567,18.0078498959945,10,13,33.0067973236505,33.6018664654371,NA,8.77287338144413,16.0916153718567,NA,18.0078498959945,13.3140231621251,NA
"358",1183,"frc533",2,33.1274653376028,12.0062253994594,16.6950031892027,8,16,33.1274653376028,26.4368771309969,NA,12.0062253994594,6.23777490311899,NA,16.6950031892027,16.4505766018829,NA
"359",1189,"frc5809",2,33.0710055930461,3.77500517161171,21.8354847167738,1,16,33.0710055930461,27.3567243946795,NA,3.77500517161171,3.71784472916206,NA,21.8354847167738,17.9590198452934,NA
"360",1193,"frc8847",1,33.0127141088412,8.35759370773932,18.132602148945,0,8,33.0127141088412,NA,NA,8.35759370773932,NA,NA,18.132602148945,NA,NA
"361",1199,"frc3875",4,32.9007861687319,9.9699901072918,20.4812675465306,24,29,29.8550786811062,31.9583282074434,32.9007861687319,8.06925368440576,9.9699901072918,8.87171644051035,18.5101201670881,18.6404313891241,20.4812675465306
"362",1228,"frc3749",2,32.5030889186496,7.39992186399429,17.925612061752,4,16,32.5030889186496,22.0384048144468,NA,7.07018514577351,7.39992186399429,NA,17.925612061752,11.6442344165729,NA
"363",1231,"frc9038",1,32.4152789559173,6.25345102913736,21.3631212435488,0,5,32.4152789559173,NA,NA,6.25345102913736,NA,NA,21.3631212435488,NA,NA
"364",1243,"frc1708",2,32.1903196402752,4.27805449905484,22.1600270605412,0,16,23.0315587986235,32.1903196402752,NA,4.27805449905484,1.60180715583576,NA,15.9988886914906,22.1600270605412,NA
"365",1245,"frc6352",1,32.1485731269124,10.4840223830066,17.4309479761422,8,11,32.1485731269124,NA,NA,10.4840223830066,NA,NA,17.4309479761422,NA,NA
"366",1256,"frc5653",2,32.0369466796329,8.22842376719185,16.8938521498912,3,12,32.0369466796329,20.9510045961705,NA,5.49262612005354,8.22842376719185,NA,16.8938521498912,10.629612967101,NA
"367",1260,"frc4571",3,31.998407456317,4.27024733602718,15.3884949782846,0,20,15.2648530186301,31.998407456317,21.4774997204641,1.66990167950075,4.27024733602718,4.22757220569411,11.5747464683294,15.3884949782846,12.7631592252912
"368",1264,"frc9016",2,31.9586352062892,7.67266332539626,15.8189692577029,4,9,20.5753643677828,31.9586352062892,NA,7.67266332539626,5.83242600605281,NA,10.9152449455936,15.8189692577029,NA
"369",1266,"frc772",3,31.9147343704491,8.49671204178472,17.2833581022723,8,17,31.9147343704491,17.2851048375982,25.8340603788277,8.49671204178472,7.87364137566258,6.67338043091244,17.2833581022723,5.69213679548395,15.2994949415904
"370",1287,"frc4930",2,31.6410427491074,6.47585357564327,22.7033878384291,0,12,17.1104186699579,31.6410427491074,NA,1.4341931631337,6.47585357564327,NA,13.6112303697338,22.7033878384291,NA
"371",1296,"frc2333",2,31.5339154119903,9.47505922256201,18.9678494627452,3,10,21.1951296084064,31.5339154119903,NA,7.73996920311531,9.47505922256201,NA,10.2795535369031,18.9678494627452,NA
"372",1297,"frc9023",2,31.5256804573838,6.40769225914817,16.6936800127304,0,19,22.3951303053293,31.5256804573838,NA,4.36165723058592,6.40769225914817,NA,12.3887616937649,16.6936800127304,NA
"373",1299,"frc5089",2,31.4519813635996,10.3584052178723,14.0917638962121,2,15,31.4519813635996,27.5442722850619,NA,10.3584052178723,5.7809852128275,NA,11.148867483393,14.0917638962121,NA
"374",1308,"frc2359",3,31.2910472515884,9.65211048889629,16.4154731779938,5,21,31.2910472515884,14.3175021621774,27.5914962321386,7.78937635888445,4.40014456667935,9.65211048889629,16.4154731779938,9.41984688674307,12.8416649590053
"375",1314,"frc2491",2,31.2422984082213,9.77049080438137,23.035311991297,10,17,26.3738068432795,31.2422984082213,NA,9.77049080438137,3.72187971206812,NA,11.7176153410524,23.035311991297,NA
"376",1318,"frc3189",2,31.2003364341673,8.02257799985418,16.673078514842,4,13,31.2003364341673,12.6956721918644,NA,8.02257799985418,6.16622348886826,NA,16.673078514842,4.22452460342973,NA
"377",1320,"frc8729",3,31.1519276984268,9.87134388955239,16.3327961117658,13,27,26.3858094688359,31.1519276984268,19.5204414671344,9.2850935285498,9.87134388955239,2.6161500899302,16.3327961117658,13.8807908353412,10.6475174494128
"378",1333,"frc1138",2,30.9211557935685,7.1980430711857,14.0473905055252,0,18,27.9692859189981,30.9211557935685,NA,3.13437001491733,7.1980430711857,NA,14.0473905055252,9.80134535455314,NA
"379",1334,"frc157",2,30.8619170703324,13.9106112348782,14.1937091247938,15,14,24.1591794523947,30.8619170703324,NA,13.9106112348782,9.44528993095669,NA,10.0084707199173,14.1937091247938,NA
"380",1340,"frc4276",2,30.7725905990333,9.63099821207631,16.3545820323877,3,18,27.622496945779,30.7725905990333,NA,4.68407623898458,9.63099821207631,NA,14.0734986367352,16.3545820323877,NA
"381",1365,"frc668",2,30.3349155947837,6.1191212097732,16.5731604269946,0,19,16.0213968066858,30.3349155947837,NA,1.75739252476517,6.1191212097732,NA,11.6446548542736,16.5731604269946,NA
"382",1376,"frc7428",2,30.0165322182026,7.65698325361479,18.4307559728359,1,19,30.0165322182026,24.7083792756588,NA,7.65698325361479,7.0635701740879,NA,18.4307559728359,11.6921177523358,NA
"383",1380,"frc4135",2,29.9299796326036,8.80984473363779,16.6734809275354,1,16,18.324564777074,29.9299796326036,NA,3.61961247819318,8.80984473363779,NA,10.5318069324011,16.6734809275354,NA
"384",1398,"frc2457",2,29.7526341413465,6.97082720703697,17.160952616487,5,14,12.3804188628286,29.7526341413465,NA,3.27097416163687,6.97082720703697,NA,7.10486120565637,17.160952616487,NA
"385",1402,"frc2489",2,29.7123259466988,8.07625415851909,15.3977622940393,0,10,28.3020032737679,29.7123259466988,NA,5.38099617835972,8.07625415851909,NA,15.3977622940393,15.0441450223553,NA
"386",1409,"frc2635",2,29.6263321166413,8.21378302950242,15.7019686111664,1,21,29.6263321166413,28.7271706133946,NA,8.21378302950242,7.13775434675769,NA,15.7019686111664,15.2839985157264,NA
"387",1410,"frc4112",3,29.6262998446538,6.67446981296027,18.4866453551952,0,28,24.8134087890523,29.6262998446538,17.0957831158646,4.67284683066371,6.67446981296027,3.03845663187113,18.4866453551952,17.2647588663683,13.2178288415926
"388",1414,"frc5883",1,29.5817538371195,5.24145561264956,18.7643706398707,3,3,29.5817538371195,NA,NA,5.24145561264956,NA,NA,18.7643706398707,NA,NA
"389",1428,"frc5553",1,29.4476829275306,6.43434290568229,15.3010745781597,1,6,29.4476829275306,NA,NA,6.43434290568229,NA,NA,15.3010745781597,NA,NA
"390",1432,"frc9219",1,29.3952545910313,4.89410968720603,18.2580866267167,0,1,29.3952545910313,NA,NA,4.89410968720603,NA,NA,18.2580866267167,NA,NA
"391",1434,"frc7258",1,29.3764169423857,9.23346423218253,11.9329422841243,2,6,29.3764169423857,NA,NA,9.23346423218253,NA,NA,11.9329422841243,NA,NA
